"Graduate School of Biotechnology and Institute of Life Science and Resources, Kyung Hee University, Yongin 446-701, Korea.",37.5961951,127.052544,1
"Astex Technology Ltd, 436 Cambridge Science Park, Milton Road, Cambridge CB4 0QA, UK.",52.2368645,0.1400146,196
"Structural Genomics Consortium, University of Oxford, Botnar Research Centre, Oxford OX3 7LD, UK.",51.7552914,-1.2113923,14
"Corvas International, Department of Molecular Biology, San Diego, CA 92121, USA.",32.899226,-117.186181,1
"Eleven Biotherapeutics, Inc., Cambridge, MA 02142, USA.",42.3643061,-71.0793623,3
"Monsanto Company, 800 North Lindbergh Boulevard, St. Louis, MO 63167, USA.",38.6701572,-90.3994613,1
"Department of Biochemistry and Molecular Biology, Oregon Health Sciences University, Portland 97201-3098, USA.",45.4999586,-122.6855083,159
"Stanford Synchrotron Radiation Laboratory, SLAC, P.O. Box 4249, Bin 69, Stanford University, Stanford, California 94309, USA.",37.426398,-122.16836,1
"Department of Biochemistry and Cell Biology, State University of New York, Stony Brook, New York 11794-5215, USA.",40.9135113,-73.1254637,2
"Drug Discovery Department, Moffitt Cancer Center & Research Institute, Tampa, Florida 33612, USA.",28.0563834,-82.4427769,4
"Department of Biochemistry, Purdue University, West Lafayette, Indiana 47907-1153, USA.",40.4234258,-86.9143169,18
"RiboTargets Ltd., Abington, Cambridge, United Kingdom.",52.1163259,0.237839,1
"Guangdong Key Laboratory of Marine Materia Medica, South China Sea Institute of Oceanology, Chinese Academy of Sciences, 164 Xingang West Road, Guangzhou, China.",23.0940509,113.3039938,6
"Institute for Integrated Cell-Material Sciences, Funai Center, Kyoto University, Katsura, Nishikyo-ku, Kyoto 615-8510, Japan.",34.980978,135.6801904,20
"Nencki Institute of Experimental Biology, Polish Academy of Sciences, Warszawa, Poland.",52.2134914,20.9825016,1
"Department of Biology, Locus Pharmaceuticals, Inc, Four Valley Square, 512 East Township Line Rd,Blue Bell, Pennsylvania 19422, USA.",40.1548404,-75.2205783,8
"Vakgebied Biomoleculaire NMR, Vakgroep Organische Chemie, Universiteit Gent, Belgium.",51.0465619,3.727918099999999,44
"Department of Chemistry, Ohio State University, Columbus 43210.",40.0035483,-83.01249849999999,54
"Department of Biochemistry, Niigata University Graduate School of Medical and Dental Sciences, Niigata 951-8510, Japan.#Laboratory of Protein Metabolism, Tokyo Metropolitan Institute of Medical Science, Tokyo 156-8506, Japan.",37.920242,139.0352626,1
"Structural Biology Program, Department of Physiology and Biophysics, Ruttenberg Cancer Center, Mount Sinai School of Medicine of New York University, New York, NY 10029, USA.",40.7908231,-73.9518954,1
"F. Hoffmann-La Roche Ltd, Pharma Research & Early Development, Discovery Technologies, Basel, Switzerland.",43.6155975,-79.69451389999999,44
"Welbio (Walloon Excellence in Life Sciences and Biotechnology), Université Catholique de Louvain, B-1200 Brussels, Belgium.",50.8501523,4.453699500000001,1
"Department of Molecular and Cell Biology, California Institute for Quantitative Biosciences, University of California, Berkeley and Fluidigm Corporation, South San Francisco, CA 94080, USA.",37.6689217,-122.3900606,1
"Laboratorium voor Ultrastructuur, Instituut voor Moleculaire Biologie, Building E, Vrije Universiteit Brussel and Vlaams Instituut voor Biotechnologie, Pleinlaan 2, B-1050 Brussel, Belgium.",50.821307,4.391478999999999,12
"Drug Design, In Vitro Biology, Skin PK and Early Safety, and Preformulation & Early Analytical Development, Global R&D, LEO Pharma A/S , Industriparken 55, DK-2750 Ballerup, Denmark.",10.4926699,-66.84916729999999,1
"Center for Biomedical Inventions, Department of Medicine, University of Texas-Southwestern Medical Center, Dallas 75235-8573, USA.",32.8162454,-96.84494939999999,2
"Department of Biochemistry, Juntendo University School of Medicine, Tokyo 113-8421.",35.7021299,139.7608345,1
"From the College of Chemistry and Molecular Engineering, Beijing Nuclear Magnetic Resonance Center.",39.9919433,116.3169373,4
"Chemical Research, Merck Research Laboratories, 2015 Galloping Hill Road, Kenilworth, NJ 07033, USA.",40.6778362,-74.27358149999999,62
"Institut de Pharmacologie et de Biologie Structurale, Université de Toulouse, CNRS, UPS, France. Electronic address:",43.559597,1.4720178,1
"Laboratory of Biological Chemistry, School of Medicine, University of Ioannina, GR-45110 Ioannina, Greece.",39.6158593,20.8450898,1
"Consejo Nacional de Investigaciones Científicas y Técnicas (Conicet), Rivadavia 1917 C1033AAJ, Ciudad Autónoma de Buenos Aires, Argentina.",-34.6092987,-58.39379229999999,3
"Monsanto Company, Chesterfield, Missouri 63017-1732, USA.",38.66583809999999,-90.55873319999999,9
"Metabolic Signaling and Disease Program, Sanford-Burnham Medical Research Institute, Orlando, Florida 32827, USA.",28.3659346,-81.2882601,9
"Laboratory of Mathematical Biology, National Cancer Institute, National Institutes of Health, Bethesda, Maryland 20892.",39.0023443,-77.100911,484
"Laboratório de Genética Molecular, Departamento de Biologia, Centro de Ciências, Universidade Federal do Ceará, Fortaleza, Ceará, Brazil.",-3.745529,-38.57335,2
"Huck Institutes of the Life Sciences and Department of Biology, Pennsylvania State University, University Park, PA 16802, USA.",40.800894,-77.861403,5
"Dipartimento di Genetica e Microbiologia, Universita di Pavia, Italy.",45.2026476,9.137690599999999,2
"Wolfson Laboratory of P450 Biodiversity, Swansea Medical School University of Wales Swansea, Swansea, Wales SA2 8PP, UK.",51.608392,-3.982132,5
"Program in Biophysics, Brandeis University, Waltham, MA 02254, USA.",42.3654796,-71.2587009,7
"Department of Chemistry, University of Joensuu, POB 111, FIN-80101 Joensuu, Finland.",62.59973309999999,29.7763289,1
"Trescowthick Research Laboratories, Peter MacCallum Cancer Centre, Melbourne, Australia.",-37.8001648,144.9564243,3
"Groupe de Biophysique de l'Ecole Polytechnique, Palaiseau, France.",48.714509,2.245748,10
"Departments of Biochemistry and Molecular Biology, Institute of Structural Biology, George S. Wise Faculty of Life Sciences, Sackler Faculty of Medicine, Tel Aviv University, Tel Aviv 69978, Israel.",32.1165311,34.805709,4
"MRC-University of Glasgow Centre for Virus Research, Glasgow, United Kingdom.",55.8999202,-4.3179097,1
"From the Structural Biology Laboratory.",41.509266,-81.6177268,1
"Hoffmann-La Roche Inc., 340 Kingsland St., Nutley, NJ 07110-1199, USA.",40.8335462,-74.1572095,1
"From Division of Oncology Drug Discovery and Preclinical Development, Sanofi, Cambridge, Massachusetts 02139,",42.3614403,-71.10074329999999,2
"Kanagawa Academy of Science and Technology, 3-9 Fukuura, Kanazawa-ku, Yokohama 236-0004, Japan.",35.3434301,139.6514946,3
"Center for Integrated Protein Science Munich, Lehrstuhl für Chemie der Biopolymere, Technische Universität München, 85354 Freising, Germany.",48.3977933,11.7245213,1
"Institut für Pharmazeutische Chemie, Marbacher Weg 6, Philipps-Universität Marburg, 35032, Germany.",50.8137355,8.7638784,606
"Core Technology Area, Novartis Pharma AG, Core Technology Area and Oncology, Research Department, CH-4002, Basel Switzerland.",47.546095,7.5979752,1
"Department of Chemistry, University of Wisconsin, Madison 53705.",43.0725185,-89.4045253,51
"Department of Biochemistry and Microbiology, University of Victoria, PO Box 3055 STN CSC, Victoria, BC, Canada.",48.4317827,-123.3657786,10
"GlaxoSmithKline R&D, Medicines Research Centre, Gunnels Wood Road, Stevenage, Hertfordshire SG1 2NY, UK.",38.7154127,-9.227987400000002,79
"ENSCP, UMR CNRS 7223, 11 Rue Pierre et Marie Curie, 75231 Paris CEDEX 05, France.",48.8445394,2.344079,1
"From the Institute of Cell Biology and.",49.9030607,-97.15832080000001,1
"Structural Biology Research Center, VIB, Brussels, Belgium.#Structural Biology Brussels, Vrije Universiteit Brussel, Brussels, Belgium.",50.8508101,4.3859143,2
"Corvas International, Inc., San Diego, California 92121, USA.",32.9035952,-117.1798405,17
"School of Biological Sciences, Nanyang Technological University, 60 Nanyang Drive, Singapore 637551, Singapore.",1.3448277,103.6795351,168
"Protein Signaling Domains Laboratory, Department of Biological Sciences, Biocomplexity Institute, Virginia Tech, Blacksburg, VA 24061, USA",37.22076,-80.42637289999999,1
"Plant Biology Division, Samuel Roberts Noble Foundation, 2510 Sam Noble Parkway, Ardmore, OK 73401, USA.",34.1894029,-97.0812589,9
"Campbell Family Cancer Research Institute, Ontario Cancer Institute, University Health Network, Toronto Medical Discovery Tower, Toronto, Ontario, Canada M5G 1L7.",43.66017249999999,-79.3875825,1
"Exelixis, Department of Drug Discovery, 169 Harbor Way, South San Francisco, CA 94083, USA.",37.652493,-122.399439,2
"Clayton Foundation Biochemical Institute, Department of Chemistry and Biochemistry, University of Texas, Austin 78712.",30.2849185,-97.7340567,137
"Indian Institute of Science Education and Research-Kolkata (IISER) Kolkata , Mohanpur Campus, P.O. BCKV Campus Main Office, Mohanpur, Nadia 741246, India.#Centre for Analysis and Synthesis, Department of Chemistry, Lund University , POB 124, SE-221 00 Lund, Sweden.",23.6564834,88.22542589999999,1
"p53Lab, Agency for Science Technology and Research (A*STAR), Singapore, Singapore.",1.2996113,103.7877311,2
"Department of Radiology, Johns Hopkins Medical Institutions, Baltimore, MD 21231, USA.",39.2970162,-76.59557219999999,1
"Zymeworks Inc.",49.264624,-123.13575,2
"Department of Molecular Pharmacology, Physiology and Biotechnology, Brown University, 70 Ship Street, Box G-E3, Providence, Rhode Island 02912, USA.",41.8231157,-71.4361296,2
"Nanoworld Institute, Fondazione EL.B.A. Nicolini, Largo Redaelli 7, Pradalunga, Bergamo, Italy.",45.7471065,9.7851994,5
"School of Biochemistry, University of New South Wales, Kensington, Australia.",-33.917347,151.2312675,23
"From the Centre for Immune Regulation and Department of Immunology, University of Oslo and Oslo University Hospital, N-0372 Oslo, Norway and.",59.95395119999999,10.7196772,1
"Microbiology and Tumor Biology Center, Karolinska Hospital, Stockholm, Sweden.",59.3520742,18.0345725,3
"From the Genome and Systems Biology Degree Program, National Taiwan University and Academia Sinica, Taipei 10617.",25.021321,121.538257,1
"Institute of Experimental and Clinical Pharmacology and Toxicology, Medical Faculty Mannheim, University of Heidelberg, Maybachstrasse 14, D-68169 Mannheim, Germany.",49.49257009999999,8.4864039,3
"Bristol-Myers Squibb, Princeton, NJ 08543-4000, USA.",40.348113,-74.6600342,6
"Department of Biochemical and Biohysical Sciences, University of Houston, Houston, Texas 77204-5934, USA.",29.7199489,-95.3422334,2
"Institute of Parasitology, Biology Centre of the Academy of Sciences of the Czech Republic, Branisovská 31, 37005 Ceské Budejovice, Czech Republic.",48.9782463,14.4464925,1
"Rosenstiel Basic Medical Sciences Research Center, MS 029, Waltham, MA 02454-9110, USA.",42.416968,-71.25249910000001,3
"Department of Biophysics, All India Institute of Medical Sciences, New Delhi, India.",28.5668171,77.21061990000001,62
"Centro Singular de Investigación en Química Biológica y Materiales Moleculares (CIQUS), Edificio CACTUS, Universidad de Santiago de Compostela, 15782 Santiago de Compostela, Spain.",42.87310000000001,-8.557448,12
"Department of Molecular Biology and Biochemistry, University of California, Irvine 92717.",33.6451584,-117.8447425,135
"Center for Integrated Protein Science Munich CIPSM, Department of Chemistry, Ludwig-Maximilians Universität München, Butenandtstrasse 13, 81377, München, Germany.",48.11370650000001,11.4671624,4
"LG-2A FRE-CNRS 3517, Institut de Chimie de Picardie, Université de Picardie Jules Verne, 33 Rue Saint-Leu, 80039 Amiens Cedex 1 (France).",49.8989349,2.2991628,1
"Department of Molecular Physiology and Biological Physics, University of Virginia, Health Sciences Center, P.O. Box 10011, Charlottesville, VA 22906-0011, USA.",38.03243519999999,-78.5030048,3
"Department of Biological Sciences, School of Life Sciences, Ulsan National Institute of Science and Technology, 50 UNIST-gil, Ulsan 44919, Republic of Korea.",35.5725184,129.1903353,7
"MRC Group in Molecular Endocrinology, CHUL Research Center, Ste-Foy, Québec, Canada.",46.7686347,-71.28252619999999,34
"Division of Biomedical Sciences, Lawrence Livermore National Laboratory, University of California, Livermore 94550.",37.6891168,-121.7170384,12
"Biomolecular Research Institute, Parkville, Victoria, Australia.",-37.793679,144.949333,29
"Karp research building, 7th floor, Division of Pediatric Hematology/Oncology, Children's Hospital of Boston, Massachusetts 02115, USA.",42.3374302,-71.10543799999999,2
"Department of Applied Biological Chemistry, Graduate School of Agricultural and Life Sciences, University of Tokyo, Bunkyo-ku, Tokyo 113-8657, Japan (T.M., Y.M., Y.Su., M.T.)",35.6738891,139.8775474,1
"Laboratory of Bioinformatics, Institute of Food Science, Italian National Research Council, Via Roma 52 A/C, 83100 Avellino, Italy.",40.9113648,14.7777567,1
"Dipartimento di Scienze Farmaceutiche, Università di Padova, via Marzolo 5, Padova, Italy.",45.4096275,11.8863838,1
"Department of Biomolecular Sciences, University of Manchester Institute of Science and Technology (UMIST), PO Box 88, Manchester M60 1QD, UK.",53.4873621,-2.2271966,4
"Morgridge Institute for Research, Madison, WI 53715, USA",43.07274020000001,-89.4075919,4
"Howard Hughes Medical Institute, Health Research, Inc., Empire State Plaza, Albany, NY 12201-0509, USA.",42.7611662,-73.8155629,5
"Department of Chemistry and Biochemistry, Center for Molecular Biology of RNA, University of California, Santa Cruz, CA 95064, USA.",36.9913856,-122.0608718,93
"DISCAFF Department of Chemical, Food, Pharmaceutical and Pharmacological Sciences, University of Piemonte Orientale A Avogadro, 28100 Novara, Italy.",45.4457357,8.6291817,1
"Institut Européen de Chimie et Biologie, ARNA laboratory, Université de Bordeaux, F-33607 Pessac, France Institut National de la Santé Et de la Recherche Médicale, INSERM - U869, ARNA laboratory, F-33000 Bordeaux, France.",44.8350088,-0.5872689999999999,1
"Institute of Biochemistry, University of Cologne, Otto-Fischer-Str. 14, 50674 Cologne, Germany. Electronic address:",50.9362292,6.9386119,2
"Department of Crystallography, University of Pittsburgh, PA 15260.",40.4456146,-79.9538311,23
"E.I. DuPont de Nemours Agricultural Products, Stine-Haskell Research Center, Newark, Delaware 19714, USA.",39.6641953,-75.7858371,4
"Department of Chemistry and Biochemistry, Brigham Young University, Provo, UT 84602, USA.",40.245895,-111.6508877,5
"Department of Protein Engineering, Genentech, Inc., South San Francisco, California 94080.",37.654189,-122.3896475,183
"Interdisciplinary Program in Immunology, University of Iowa, Iowa City, IA 52242",41.6608625,-91.546472,2
"Exelixis, Incorporated, South San Francisco, California 94083-0511, USA.",37.649868,-122.4361654,3
"1] Department of Microbiology and Immunology, Peter Doherty Institute for Infection and Immunity, University of Melbourne, Parkville, Victoria, Australia.",-37.8001008,144.9582536,41
"Department of Biochemistry and Molecular Biology, Boonshoft School of Medicine, Wright State University, Dayton, Ohio 45435, USA.",39.7814843,-84.0635798,1
"Istituto di Strutturistica Chimica G. Giacomello, Monterotondo Stazione, Roma, Italy.",42.0635445,12.590903,1
"MTA-ELTE Protein Modelling Research Group, Pázmány Péter sétány 1/A, 1117 Budapest, Hungary.",47.4740469,19.0625829,2
"Department of Medical Biochemistry and Biophysics, Karolinska Institute, Pär Nordlund, 17177 Stockholm, Sweden.",58.2331385,15.5961248,1
"Department of Microbial Chemistry, Faculty of Pharmaceutical Sciences, Nagoya City University, Nagoya 467-8603, Japan.",35.138965,136.934405,26
"Center for Immunobiology and Vaccine Development, Children's Hospital Oakland Research Institute, University of California San Francisco Benioff Children's Hospital Oakland, Oakland, CA 94609.",37.8368996,-122.2671454,1
"Department of Biomolecular Sciences, University of Manchester Institute of Science and Technology, Sackville Street, Manchester M60 1QD, United Kingdom.",53.47558009999999,-2.2353992,1
"Interdisciplinary Research Centre, Justus Liebig University, D-35392 Giessen, Germany.",50.57324,8.66631,6
"Department of Biological Chemistry, College of Bioresource Sciences, Nihon University, 1866 Kameino, Fujisawa, Kanagawa 252-8510, Japan.",35.3794898,139.4691404,1
"Department of Biochemistry, Otago School of Medical Sciences, University of Otago, Dunedin 9054, New Zealand.",-45.8686387,170.5081266,2
"Cell Engineering Research Center & Department of Cell Biology, State Key Laboratory of Cancer Biology, Xijing Hospital, the Fourth Military Medical University, Xi'an, China.",39.091276,117.101827,1
"Department of Chemistry, Pharmacia Italia SpA, Discovery Research Oncology, Viale Pasteur, 10, 20014 Nerviano, Italy.",45.5490151,8.9887398,5
"Department of Biological Sciences, Faculty of Science, National University of Singapore, 10 Kent Ridge Crescent, Singapore.",1.2942044,103.771121,1
"University of Tennessee, Knoxville, TN 37996, USA.",35.9544013,-83.92945639999999,2
"Instituto de Agroquímica y Tecnología de Alimentos, Consejo Superior de Investigaciones Científicas, Apdo. de Correos 73, Burjassot, Valencia, E46100, Spain.",39.5096699,-0.4135963,1
"School of Physical Sciences - Chemistry, ‡ARC Centre of Excellence for Electromaterials Science, and §Australian Centre for Research on Separation Science (ACROSS), University of Tasmania , Dobson Road, Sandy Bay, Tasmania 7005, Australia.",-42.9035119,147.3266392,1
"Medicinal Chemistry, Institute of Pharmacy and Molecular Biotechnology, IPMB, Heidelberg University, Im Neuenheimer Feld 364, 69120 Heidelberg, Germany.",49.4157895,8.6683416,3
"Laboratorium für Organische Chemie, ETH Zürich, Hönggerberg HCI F 339, CH-8093 Zürich, Switzerland.",47.4075224,8.5076491,2
"Centre of Advanced Study in Crystallography and Biophysics, University of Madras, Chennai, India.",13.0660293,80.28317190000001,7
"Department of Neuroscience, Mayo Clinic Florida, Jacksonville, Florida, United States of America.",30.2633549,-81.4412377,1
"Department of Drug Design, Groningen Research Institute of Pharmacy, University of Groningen, Antonius Deusinglaan 1, 9700 AD Groningen, The Netherlands.",53.2242581,6.5710394,2
"W. M. Keck Center for Computational Biology, Rice University, Houston, Texas 77251.",29.7173941,-95.40183119999999,64
"Crystallography Program, Oklahoma Medical Research Foundation, Oklahoma City 73104, USA.",35.483104,-97.4974701,47
"Department of Structural Biology, Aventis Pharma, 13, Quai J. Guesde, F-94403 Vitry/Seine, France.",48.7821075,2.416837,28
"Department of Biophysics, Boston University School of Medicine, 700 Albany Street, Boston, MA 02118, USA.",42.3356053,-71.0715907,37
"Department of Pediatrics, Graduate School of Medicine, Center for Emerging Infectious Diseases, and Center for Advanced Drug Research, Gifu University, Gifu, Japan.",35.4662236,136.7365752,3
"Structural Biology Division, Lawrence Berkeley Laboratory, Berkeley, CA 94720.",37.8759277,-122.2500274,252
"Department of Crystallography, Faculty of Chemistry, A. Mickiewicz University, Poznan, Poland.",52.4083974,16.9154021,30
"Department of Life Sciences, Aalborg University, Sohngaardsholmsvej 49, DK-9000 Aalborg, Denmark.",57.0145665,9.9818527,4
"Physikalische Biochemie, Universität Potsdam, Karl-Liebknecht-Strasse 24-25, 14476 Potsdam, Germany.",52.4068698,12.9763449,3
"Genentech, Inc., 1 DNA Way, South San Francisco, CA 94080, USA. Electronic address:",37.6564515,-122.3776447,20
"Theoretical Chemistry, Organic Chemistry Institute, Westfälische Wilhelms-Universität Münster, Corrensstr. 40, 48149 Münster, Germany.",51.9677286,7.600624000000001,1
"Forschungsinstitut für Molekulare Pharmakologie, Alfred-Kowalke Strasse 4, D-10315, Berlin, Germany.",52.50597,13.52148,2
"Clarendon Laboratory, Department of Physics, University of Oxford, Oxford, UK.",51.7594066,-1.2563422,2
"Department of Bioinformatics, Soka University, 1-236 Tangi-cho, Hachioji, Tokyo 192-8577, Japan.",35.6899785,139.3270372,1
"Department of Biochemistry, School of Medicine, Keio University, Shinano-machi, Shinjuku-ku, Tokyo 160-8582, Japan.",35.6816754,139.7181206,5
"Department of Protein Biochemistry and Proteomics, Center of the Region Haná for Biotechnological and Agricultural Research , Faculty of Science, Palacký University, CZ-783 71 Olomouc, Czech Republic",49.5862795,17.2366108,4
"Division of Gastroenterology and Hepatology, Centre Hospitalier Universitaire Vaudois, University of Lausanne, Lausanne, Switzerland.",46.5256057,6.6426073,3
"CSSB - Chimie Structurale Biomoléculaire (UPRES A7031 CNRS), UFR Biomédicale 74, Rue Marcel Cachin, 93017 Bobigny CEDEX, France.",48.91385529999999,2.4212814,4
"Department of Chemistry and Biochemistry, ‡Department of Pharmacology and Howard Hughes Medical Institute, §Moores Cancer Center, University of California , San Diego, La Jolla, California 92037-0654, United States.",32.8784915,-117.2228081,2
"Institut des Sciences du Végétal (ISV), UPR2355, CNRS, Saclay Plant sciences, Gif-sur-Yvette, France.",48.7112242,2.1683756,4
"Department of Biochemistry and Molecular Biology, 1870 Campus Delivery, Colorado State University, Fort Collins, CO 80523-1870, USA.",40.573043,-105.0843317,1
"Department of Chemistry, Wake Forest University, Winston-Salem, North Carolina 27109, USA.",36.1312153,-80.2793051,2
"Laboratory of Cancer Biology, Department of Oncology, Medical Sciences Division, University of Oxford, Old Road Campus Research Building, Roosevelt Drive, Oxford, OX3 7DQ, United Kingdom.",51.7519402,-1.214132,3
"Department of Biochemistry and Biophysics, University of Rochester Medical Center, Box 712, Rochester, New York 14642, USA.",43.135911,-77.63739199999999,7
"Food Science and Human Nutrition Department, University of Florida, Gainesville, Florida, USA.",29.6445038,-82.3441197,1
"Chester Beatty Laboratories, The Breakthrough Toby Robins Breast Cancer Research Centre, Institute of Cancer Research, Mary-Jean Mitchell Green Building, Fulham Road, London SW3 6JB, UK.",51.4913752,-0.1724773,1
"Department of Biotechnology & Microbiology, Kannur University, Thalassery Campus, Palayad, India.",11.7966227,75.46760809999999,1
"Research School of Chemistry, Australian National University, GPO 414, Canberra, ACT, 2601, Australia.",-35.2781044,149.1282116,2
"Biological Information Research Center, AIST, Tsukuba Central 6, 1-1-1 Higashi, Tsukuba, Ibaraki 305-8566, Japan.",36.0614634,140.1338907,146
"Centro de Investigaciones Biológicas, Consejo Superior de Investigaciones Científicas, Velázquez 144, E-28006 Madrid, Spain.",40.44248839999999,-3.6856946,2
"BioNumerik Pharmaceuticals, Inc., San Antonio, TX, USA.",29.5153168,-98.568596,3
"Institute für Biologie, Strukturbiologie/Biochemie, Humboldt-Universität zu Berlin, D-10115 Berlin, Germany.",52.5250797,13.3843839,4
"Molecular Biology Institute, University of California, Los Angeles 90024-1570, USA.",34.0626564,-118.2000177,12
"Department of Biotechnology & Life Science, Tokyo University of Agriculture & Technology, Naka-cho, Koganei, Tokyo 184-8588, Japan.",18.5497648,73.8235347,15
"Loker Hydrocarbon Research Institute, Department of Chemistry, University of Southern California, Los Angeles, 90089-1661, USA.",34.0223794,-118.2851104,1
"Department of Chemistry, University of Sheffield , Dainton Building, Brook Hill, Sheffield S3 7HF, U.K.",53.38207329999999,-1.4860671,2
"Center for Hemostasis and Thrombosis Research, New England Medical Center, Boston, Massachusetts, USA.",42.3494722,-71.0631537,8
"Laboratório Nacional de Luz Síncrotron (LNLS), Campinas SP, CEP 13083-970, Brazil.",-22.802595,-47.0530351,67
"School of Biological Sciences, University of Canterbury, Private Bag 4800, Christchurch 8020, New Zealand.",-43.5459553,172.633235,1
"Department of Molecular Microbiology and Immunology, University of Missouri, Columbia, Missouri 65212, USA.",38.939325,-92.3288371,1
"Laboratorie de Biologie Structurale, UMR 9920 CNRS-Université Paris-Sud, Orsay, France.",48.6976847,2.1764839,124
"Department of Chemistry, College of Natural Sciences, Seoul National University, Korea.",37.459882,126.9519053,282
"Dpto Quimica Fisica II, Facultad de Farmacia, Universidad Complutense de Madrid, Madrid, Spain.",40.4457867,-3.7251623,1
"Department of Molecular Biology, Nara Institute of Science and Technology, Ikoma, Japan.",34.7321037,135.7328385,103
"Department of Rheumathology and Clinical Immunology, University of Bern, Inselspital, Berne CH-3010, Switzerland.",46.9477341,7.4247622,3
"Biology Department, San Diego State University, CA 98182-4614, USA.",32.7776668,-117.0713998,6
"Biochemistry Center, University of Heidelberg, Germany.",49.4175274,8.669828299999999,81
"Nuclear, Biological and Chemical Detection Technology Section, Human Oriented Systems Division, Advanced Defense Technology Center, Technical Research and Development Institute, Ministry of Defense, Meguro, Tokyo 153-8630, Japan.",35.69441279999999,139.7292716,1
"Biochemistry and Molecular Biology, School of Biological Sciences, University of Southampton, Bassett Crescent East, Southampton SO16 7PX, England.",50.9374743,-1.3978802,11
"Department of Biochemistry and Molecular Genetics, University of Colorado at Denver and Health Sciences Center, Biomolecular Structure, MS 8101, P.O. Box 6511, Aurora, CO 80045, USA.",39.6963197,-104.8216684,1
"Abteilung Molekulare Biophysik/NMR Spektroskopie, Institut für Molekulare Biotechnologie e. V., Postfach 100813, 07708 Jena, Germany.",51.15178599999999,10.415039,4
"Institute of Protein Research, Pushchino, Moscow Region, 142292, Russia.",54.8275596,37.6203464,2
"Plant Physiology/Biochemistry/Molecular Biology Program, Department of Horticulture, University of Kentucky, 441 Plant Science Building, Lexington, KY 40546-0312, USA.",38.0264924,-84.5085437,1
"Department of Biological Sciences, Marquette University, Milwaukee, Wisconsin 53201, United States.",43.0366325,-87.93114399999999,14
"CNRS, FRE3689 - Université de Montpellier, Centre d'études d'agents Pathogènes et Biotechnologies pour la Santé, F-34293 Montpellier, France.",43.6376302,3.8658997,2
